age;marital;address;income;inccat;car;carcat;ed;employ;retire;empcat;jobsat;gender;reside;wireless;multline;voice;pager;internet;callid;callwait;owntv;ownvcr;owncd;ownpda;ownpc;ownfax;news;response
38;Marrié(e);10;84;$75 - $124;42,3;Luxe;Niveau Bac;13;Non;2 à 5;Très satisfait;Femme;2;Oui;Non;Non;Oui;Dial-up;Oui;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
30;Non marrié(e);7;33;$25 - $49;16,3;Standard;Niveau Bac;2;Non;Moins de 2;Neutre;Homme;1;Oui;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
51;Non marrié(e);28;156;$75 - $124;78;Luxe;Inf au Bac;28;Non;6 à 10;Satisfait;Homme;1;Non;Non;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
34;Non marrié(e);8;61;$50 - $74;31,2;Luxe;Bac +2;11;Non;2 à 5;Neutre;Homme;1;Non;Oui;Non;Oui;Dial-up;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
39;Marrié(e);9;22;Inf à $25;11,1;Economique;Niveau Bac;10;Non;2 à 5;Très insatisfait;Homme;4;Non;Oui;Non;Non;;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
32;Marrié(e);4;63;$50 - $74;31,1;Luxe;Bac +3/4;7;Non;2 à 5;Satisfait;Femme;3;Non;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
22;Non marrié(e);3;21;Inf à $25;10,3;Economique;Bac +2;0;Non;Moins de 2;Insatistait;Femme;1;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui
46;Marrié(e);17;30;$25 - $49;14,8;Economique;Niveau Bac;3;Non;Moins de 2;Neutre;Femme;5;Non;Non;Non;Non;;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
38;Non marrié(e);14;74;$50 - $74;36,4;Luxe;Bac +3/4;14;Non;2 à 5;Très satisfait;Femme;1;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Non
46;Marrié(e);0;213;$75 - $124;75,1;Luxe;Bac +5 et +;15;Non;6 à 10;Très satisfait;Femme;2;Non;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
40;Non marrié(e);14;51;$50 - $74;25,2;Standard;Bac +3/4;4;Non;Moins de 2;Insatistait;Femme;4;Oui;Oui;Non;Non;;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
63;Marrié(e);7;10;Inf à $25;5;Economique;Niveau Bac;2;Oui;Moins de 2;Insatistait;Femme;2;Oui;Non;Non;Non;Aucun;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui
50;Marrié(e);11;133;$75 - $124;66,4;Luxe;Inf au Bac;23;Non;6 à 10;Satisfait;Femme;2;Oui;Oui;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
51;Non marrié(e);12;25;$25 - $49;12,3;Economique;Niveau Bac;14;Non;2 à 5;Neutre;Homme;1;Non;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
41;Non marrié(e);17;36;$25 - $49;17,9;Standard;Inf au Bac;16;Non;6 à 10;Neutre;Homme;1;Non;Oui;Oui;Oui;Dial-up;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
43;Non marrié(e);11;57;$50 - $74;28,2;Standard;Inf au Bac;7;Non;2 à 5;Satisfait;Femme;3;Non;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
38;Non marrié(e);1;66;$50 - $74;32,2;Luxe;Bac +2;14;Non;2 à 5;Insatistait;Femme;1;Non;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
55;Non marrié(e);26;372;$75 - $124;71;Luxe;Bac +2;25;Non;6 à 10;Très satisfait;Femme;1;Non;Oui;Oui;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non
42;Non marrié(e);10;42;$25 - $49;20,6;Standard;Niveau Bac;15;Non;6 à 10;Neutre;Homme;1;Oui;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non
30;Marrié(e);2;38;$25 - $49;18,9;Standard;Niveau Bac;9;Non;2 à 5;Insatistait;Femme;6;Oui;Oui;Non;Non;;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
32;Non marrié(e);7;36;$25 - $49;17,8;Standard;Niveau Bac;6;Non;2 à 5;Satisfait;Homme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui
71;Non marrié(e);13;557;$75 - $124;74,4;Luxe;Bac +3/4;46;Non;6 à 10;Neutre;Homme;1;Oui;Oui;Oui;Oui;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non
53;Marrié(e);32;64;$50 - $74;32,6;Luxe;Niveau Bac;24;Non;6 à 10;Neutre;Femme;3;Oui;Oui;Oui;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
29;Marrié(e);8;30;$25 - $49;15,1;Standard;Bac +2;5;Non;2 à 5;Satisfait;Homme;4;Oui;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
37;Marrié(e);6;42;$25 - $49;21,3;Standard;Niveau Bac;12;Non;2 à 5;Très insatisfait;Homme;2;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Oui
57;Marrié(e);19;148;$75 - $124;74,2;Luxe;Bac +3/4;26;Non;6 à 10;Satisfait;Femme;2;Oui;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Oui;Oui;Non;Non
22;Non marrié(e);2;20;Inf à $25;9,6;Economique;Bac +2;0;Non;Moins de 2;Très insatisfait;Homme;1;Non;Oui;Non;Non;Dial-up;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non
31;Non marrié(e);12;34;$25 - $49;17;Standard;Bac +3/4;1;Non;Moins de 2;Neutre;Femme;1;Non;Non;Oui;Oui;;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
51;Marrié(e);26;242;$75 - $124;77,5;Luxe;Niveau Bac;32;Non;6 à 10;Très satisfait;Homme;3;Non;Non;Oui;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
54;Non marrié(e);5;137;$75 - $124;67,8;Luxe;Bac +3/4;10;Non;2 à 5;Très satisfait;Femme;1;Oui;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
49;Non marrié(e);10;160;$75 - $124;80,2;Luxe;Bac +2;22;Non;6 à 10;Très satisfait;Femme;1;Non;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
49;Marrié(e);13;44;$25 - $49;21,1;Standard;Inf au Bac;12;Non;2 à 5;Satisfait;Femme;3;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
43;Non marrié(e);22;94;$75 - $124;47,6;Luxe;Bac +2;5;Non;2 à 5;Insatistait;Femme;1;Non;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
52;Marrié(e);29;184;$75 - $124;92,3;Luxe;Niveau Bac;31;Non;6 à 10;Satisfait;Homme;2;Non;Oui;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
22;Non marrié(e);2;15;Inf à $25;7,5;Economique;Niveau Bac;3;Non;Moins de 2;Très insatisfait;Homme;1;Oui;Oui;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
54;Non marrié(e);6;67;$50 - $74;34;Luxe;Niveau Bac;10;Non;2 à 5;Très satisfait;Homme;1;Non;Oui;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non
25;Marrié(e);5;27;$25 - $49;13,6;Economique;Bac +3/4;0;Non;Moins de 2;Insatistait;Homme;3;Non;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
30;Marrié(e);6;19;Inf à $25;9,4;Economique;Bac +3/4;5;Non;2 à 5;Insatistait;Femme;2;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
38;Marrié(e);3;27;$25 - $49;13,5;Economique;Niveau Bac;8;Non;2 à 5;Neutre;Homme;5;Non;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
32;Non marrié(e);6;31;$25 - $49;14,8;Economique;Bac +3/4;8;Non;2 à 5;Neutre;Homme;1;Oui;Oui;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
36;Marrié(e);17;23;Inf à $25;11;Economique;Inf au Bac;6;Non;2 à 5;Satisfait;Femme;4;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui
52;Non marrié(e);2;151;$75 - $124;74,7;Luxe;Niveau Bac;24;Non;6 à 10;Satisfait;Homme;1;Non;Non;Non;Oui;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Oui
59;Non marrié(e);9;10;Inf à $25;4,9;Economique;Niveau Bac;12;Oui;2 à 5;Très satisfait;Femme;1;Non;Non;Oui;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui
57;Marrié(e);34;34;$25 - $49;17,3;Standard;Niveau Bac;12;Non;2 à 5;Très satisfait;Femme;2;Non;Oui;Oui;Oui;;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
56;Non marrié(e);11;14;Inf à $25;6,9;Economique;Bac +2;2;Oui;Moins de 2;Très insatisfait;Homme;1;Oui;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Oui;Non
66;Marrié(e);0;62;$50 - $74;32,7;Luxe;Bac +3/4;12;Non;2 à 5;Neutre;Homme;2;Non;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
48;Non marrié(e);3;40;$25 - $49;20,4;Standard;Bac +2;2;Non;Moins de 2;Neutre;Homme;1;Oui;Oui;Oui;Non;Dial-up;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
39;Marrié(e);7;71;$50 - $74;35,8;Luxe;Inf au Bac;15;Non;6 à 10;Très satisfait;Homme;3;Non;Oui;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
54;Marrié(e);2;64;$50 - $74;30,6;Luxe;Bac +2;4;Non;Moins de 2;Très insatisfait;Femme;4;Oui;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
21;Non marrié(e);1;24;Inf à $25;11,8;Economique;Bac +2;0;Non;Moins de 2;Très insatisfait;Femme;3;Non;Non;Non;Non;Dial-up;Non;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non
53;Marrié(e);30;27;$25 - $49;14;Economique;Niveau Bac;3;Non;Moins de 2;Neutre;Homme;2;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
40;Marrié(e);9;61;$50 - $74;30,5;Luxe;Bac +5 et +;6;Non;2 à 5;Insatistait;Femme;5;Oui;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui
45;Marrié(e);12;144;$75 - $124;72,6;Luxe;Inf au Bac;25;Non;6 à 10;Très satisfait;Homme;2;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
34;Non marrié(e);4;79;$75 - $124;39,4;Luxe;Bac +3/4;7;Non;2 à 5;Très insatisfait;Femme;1;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
26;Marrié(e);1;50;$50 - $74;24;Standard;Bac +2;3;Non;Moins de 2;Très insatisfait;Femme;4;Non;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
42;Marrié(e);6;44;$25 - $49;22;Standard;Bac +2;10;Non;2 à 5;Insatistait;Femme;4;Oui;Oui;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
42;Marrié(e);21;40;$25 - $49;20,2;Standard;Inf au Bac;4;Non;Moins de 2;Très satisfait;Homme;4;Oui;Oui;Oui;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non
57;Non marrié(e);33;102;$75 - $124;50,3;Luxe;Bac +2;15;Non;6 à 10;Satisfait;Femme;1;Non;Oui;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
48;Marrié(e);9;32;$25 - $49;15,9;Standard;Inf au Bac;8;Non;2 à 5;Insatistait;Femme;5;Non;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui
30;Non marrié(e);10;48;$25 - $49;23,7;Standard;Bac +2;5;Non;2 à 5;Insatistait;Femme;1;Non;Oui;Oui;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
53;Non marrié(e);3;38;$25 - $49;19,1;Standard;Niveau Bac;2;Non;Moins de 2;Insatistait;Femme;1;Non;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
37;Marrié(e);11;72;$50 - $74;36;Luxe;Bac +3/4;5;Non;2 à 5;Satisfait;Homme;4;Oui;Oui;Oui;Non;Dial-up;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
53;Marrié(e);0;27;$25 - $49;13,5;Economique;Bac +3/4;3;Non;Moins de 2;Insatistait;Homme;4;Oui;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Non
20;Marrié(e);0;25;$25 - $49;12,4;Economique;Bac +2;0;Non;Moins de 2;Insatistait;Femme;2;Non;Non;Non;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non
28;Marrié(e);5;20;Inf à $25;10,3;Economique;Inf au Bac;10;Non;2 à 5;Très satisfait;Homme;2;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
55;Non marrié(e);33;124;$75 - $124;62;Luxe;Inf au Bac;24;Non;6 à 10;Très satisfait;Homme;1;Non;Non;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
42;Non marrié(e);1;35;$25 - $49;17,8;Standard;Inf au Bac;8;Non;2 à 5;Satisfait;Femme;3;Non;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
73;Non marrié(e);18;67;$50 - $74;33,2;Luxe;Inf au Bac;44;Oui;6 à 10;Très satisfait;Homme;1;Oui;Non;Oui;Oui;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
46;Marrié(e);23;47;$25 - $49;24,3;Standard;Niveau Bac;10;Non;2 à 5;Satisfait;Femme;2;Non;Oui;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
30;Marrié(e);0;16;Inf à $25;8;Economique;Niveau Bac;4;Non;Moins de 2;Insatistait;Femme;2;Oui;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
31;Marrié(e);3;29;$25 - $49;13,9;Economique;Niveau Bac;12;Non;2 à 5;Neutre;Femme;3;Oui;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
26;Non marrié(e);1;22;Inf à $25;11;Economique;Inf au Bac;6;Non;2 à 5;Satisfait;Femme;2;Oui;Non;Oui;Oui;Aucun;Oui;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
32;Marrié(e);8;57;$50 - $74;29,4;Standard;Bac +5 et +;4;Non;Moins de 2;Insatistait;Femme;3;Oui;Oui;Non;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Non
51;Marrié(e);8;52;$50 - $74;25,6;Standard;Niveau Bac;13;Non;2 à 5;Neutre;Femme;2;Oui;Non;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
45;Marrié(e);16;67;$50 - $74;33,6;Luxe;Bac +5 et +;3;Non;Moins de 2;Très insatisfait;Femme;4;Oui;Oui;Oui;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
43;Non marrié(e);7;87;$75 - $124;44,5;Luxe;Inf au Bac;24;Non;6 à 10;Satisfait;Femme;1;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
53;Marrié(e);17;68;$50 - $74;33,7;Luxe;Bac +2;11;Non;2 à 5;Insatistait;Homme;2;Non;Oui;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
30;Non marrié(e);6;38;$25 - $49;18,9;Standard;Bac +2;0;Non;Moins de 2;Très insatisfait;Femme;1;Oui;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
34;Marrié(e);10;45;$25 - $49;22,7;Standard;Bac +2;3;Non;Moins de 2;Très insatisfait;Femme;6;Oui;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui
44;Marrié(e);24;39;$25 - $49;19,5;Standard;Inf au Bac;5;Non;2 à 5;Très insatisfait;Femme;3;Non;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
35;Marrié(e);14;43;$25 - $49;21,7;Standard;Bac +3/4;8;Non;2 à 5;Insatistait;Homme;5;Oui;Oui;Oui;Non;;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Oui;Non
33;Non marrié(e);7;31;$25 - $49;15,3;Standard;Bac +3/4;9;Non;2 à 5;Neutre;Femme;1;Oui;Non;Oui;Oui;Dial-up;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
33;Marrié(e);11;22;Inf à $25;11,4;Economique;Niveau Bac;5;Non;2 à 5;Insatistait;Homme;4;Oui;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
47;Marrié(e);16;26;$25 - $49;13,4;Economique;Inf au Bac;1;Non;Moins de 2;Neutre;Femme;4;Oui;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Non
32;Marrié(e);11;23;Inf à $25;11,8;Economique;Inf au Bac;2;Non;Moins de 2;Neutre;Femme;4;Non;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
50;Non marrié(e);7;60;$50 - $74;30,6;Luxe;Bac +2;24;Non;6 à 10;Très satisfait;Homme;1;Oui;Oui;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non
51;Non marrié(e);7;65;$50 - $74;32,2;Luxe;Bac +2;6;Non;2 à 5;Neutre;Homme;1;Oui;Non;Oui;Oui;Aucun;Oui;Non;Oui;Oui;Oui;Oui;Non;Oui;Oui;Oui
46;Marrié(e);27;56;$50 - $74;27,7;Standard;Bac +3/4;12;Non;2 à 5;Très insatisfait;Femme;6;Non;Non;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;Non;Non
26;Non marrié(e);5;22;Inf à $25;10,9;Economique;Niveau Bac;4;Non;Moins de 2;Neutre;Femme;4;Oui;Oui;Oui;Non;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
29;Non marrié(e);6;22;Inf à $25;11,6;Economique;Bac +5 et +;2;Non;Moins de 2;Très satisfait;Homme;1;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
54;Non marrié(e);26;46;$25 - $49;24,3;Standard;Inf au Bac;18;Non;6 à 10;Satisfait;Homme;1;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
49;Non marrié(e);3;50;$50 - $74;25,4;Standard;Bac +2;9;Non;2 à 5;Neutre;Homme;1;Non;Oui;Non;Non;Dial-up;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
69;Non marrié(e);2;9;Inf à $25;4,5;Economique;Niveau Bac;21;Oui;6 à 10;Neutre;Homme;1;Non;Non;Non;Non;Aucun;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non
42;Non marrié(e);20;53;$50 - $74;26,3;Standard;Bac +3/4;7;Non;2 à 5;Très satisfait;Homme;2;Non;Oui;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
25;Marrié(e);0;21;Inf à $25;10;Economique;Bac +2;1;Non;Moins de 2;Neutre;Femme;4;Oui;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non
29;Non marrié(e);2;18;Inf à $25;9;Economique;Bac +3/4;2;Non;Moins de 2;Insatistait;Femme;1;Oui;Non;Oui;Non;Aucun;Non;Non;Non;Non;Non;Non;Oui;Non;Oui;Non
46;Non marrié(e);1;32;$25 - $49;16,2;Standard;Bac +2;3;Non;Moins de 2;Insatistait;Homme;3;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui
43;Marrié(e);11;77;$75 - $124;38,5;Luxe;Inf au Bac;19;Non;6 à 10;Très insatisfait;Homme;4;Non;Oui;Oui;Oui;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
58;Marrié(e);8;28;$25 - $49;13,5;Economique;Niveau Bac;29;Oui;6 à 10;Insatistait;Homme;2;Oui;Oui;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui
56;Marrié(e);37;59;$50 - $74;29,9;Standard;Niveau Bac;14;Non;2 à 5;Neutre;Homme;3;Non;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non
24;Marrié(e);1;38;$25 - $49;18,8;Standard;Bac +3/4;1;Non;Moins de 2;Insatistait;Femme;6;Oui;Non;Non;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui
51;Non marrié(e);10;33;$25 - $49;16,6;Standard;Bac +3/4;17;Non;6 à 10;Satisfait;Femme;2;Non;Oui;Non;Oui;Dial-up;Oui;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
20;Non marrié(e);1;20;Inf à $25;10;Economique;Inf au Bac;2;Non;Moins de 2;Très insatisfait;Homme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
47;Non marrié(e);24;19;Inf à $25;9,3;Economique;Inf au Bac;0;Non;Moins de 2;Très insatisfait;Homme;1;Non;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui
61;Non marrié(e);19;105;$75 - $124;52,3;Luxe;Bac +2;20;Non;6 à 10;Neutre;Homme;1;Oui;Oui;Non;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
31;Marrié(e);6;31;$25 - $49;15,4;Standard;Inf au Bac;0;Non;Moins de 2;Très insatisfait;Femme;5;Non;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
41;Marrié(e);19;48;$25 - $49;23,8;Standard;Bac +3/4;16;Non;6 à 10;Très satisfait;Femme;2;Oui;Oui;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
20;Marrié(e);1;21;Inf à $25;10,4;Economique;Bac +2;0;Non;Moins de 2;Très insatisfait;Femme;5;Oui;Non;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;Non
31;Non marrié(e);0;27;$25 - $49;13,6;Economique;Bac +5 et +;2;Non;Moins de 2;Insatistait;Femme;2;Oui;Non;Non;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Oui
48;Non marrié(e);23;139;$75 - $124;69;Luxe;Bac +2;18;Non;6 à 10;Satisfait;Femme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
41;Marrié(e);10;82;$75 - $124;41;Luxe;Niveau Bac;12;Non;2 à 5;Très satisfait;Femme;5;Non;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
51;Marrié(e);26;279;$75 - $124;78,6;Luxe;Bac +3/4;24;Non;6 à 10;Satisfait;Femme;2;Oui;Oui;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
32;Marrié(e);1;21;Inf à $25;10,7;Economique;Niveau Bac;5;Non;2 à 5;Insatistait;Femme;5;Non;Non;Non;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
26;Non marrié(e);3;20;Inf à $25;10,4;Economique;Niveau Bac;0;Non;Moins de 2;Très insatisfait;Homme;4;Non;Oui;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
25;Non marrié(e);1;28;$25 - $49;13,9;Economique;Bac +3/4;0;Non;Moins de 2;Satisfait;Femme;2;Oui;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
50;Non marrié(e);27;96;$75 - $124;47,3;Luxe;Niveau Bac;11;Non;2 à 5;Insatistait;Homme;1;Oui;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
24;Marrié(e);2;33;$25 - $49;16;Standard;Bac +2;1;Non;Moins de 2;Satisfait;Femme;4;Oui;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non
62;Non marrié(e);0;70;$50 - $74;34;Luxe;Niveau Bac;28;Oui;6 à 10;Neutre;Femme;1;Non;Non;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
36;Non marrié(e);1;30;$25 - $49;15;Standard;Inf au Bac;5;Non;2 à 5;Insatistait;Femme;1;Non;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui
39;Marrié(e);2;66;$50 - $74;32,4;Luxe;Bac +5 et +;8;Non;2 à 5;Satisfait;Femme;3;Oui;Oui;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
35;Marrié(e);1;34;$25 - $49;17,6;Standard;Bac +3/4;9;Non;2 à 5;Neutre;Femme;2;Non;Oui;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
35;Non marrié(e);16;184;$75 - $124;92,2;Luxe;Bac +3/4;11;Non;2 à 5;Insatistait;Homme;1;Oui;Oui;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
